BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;DIE LINKE;6;1;8626;4,889829;6211;3,666492;38,882628;1,223337;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;DIE LINKE;6;2;9881;5,585863;7663;4,511389;28,944278;1,074474;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;PIRATEN;7;1;;;3739;2,207215;;-2,207215;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;PIRATEN;7;2;1092;0,617322;3583;2,109397;-69,522746;-1,492074;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;NPD;8;1;;;2244;1,324683;;-1,324683;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;NPD;8;2;403;0,227821;1783;1,049694;-77,397644;-0,821873;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;Tierschutzpartei;9;1;;;;;;;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;Tierschutzpartei;9;2;1555;0,879062;1359;0,800075;14,422369;0,078987;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;FREIE WÄHLER;10;1;;;;;;;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;FREIE WÄHLER;10;2;1036;0,585665;564;0,33204;83,687943;0,253625;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;ÖDP;11;1;1661;0,941573;;;;;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;ÖDP;11;2;697;0,394024;577;0,339694;20,797227;0,05433;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;MLPD;12;1;291;0,164959;;;;;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;MLPD;12;2;143;0,08084;116;0,068292;23,275862;0,012548;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;Tierschutzallianz;13;1;;;;;;;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;Tierschutzallianz;13;2;431;0,24365;;;;;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;BGE;14;1;;;;;;;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;BGE;14;2;222;0,1255;;;;;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;DiB;15;1;;;;;;;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;DiB;15;2;240;0,135675;;;;;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;DKP;16;1;;;;;;;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;DKP;16;2;21;0,011872;;;;;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;DM;17;1;;;;;;;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;DM;17;2;285;0,161114;;;;;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;DIE RECHTE;18;1;;;;;;;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;DIE RECHTE;18;2;25;0,014133;;;;;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;MENSCHLICHE WELT;19;1;;;;;;;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;MENSCHLICHE WELT;19;2;168;0,094973;;;;;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;Die PARTEI;20;1;;;;;;;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;Die PARTEI;20;2;963;0,544397;;;;;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;V-Partei³;21;1;;;;;;;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;V-Partei³;21;2;187;0,105714;;;;;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;Volksabstimmung;22;1;;;;;;;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;Volksabstimmung;22;2;;;399;0,234901;;-0,234901;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;BüSo;23;1;;;;;;;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;BüSo;23;2;;;16;0,00942;;-0,00942;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;DIE VIOLETTEN;24;1;;;520;0,306968;;-0,306968;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;DIE VIOLETTEN;24;2;;;;;;;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;PDV;25;1;;;;;;;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;Partei;PDV;25;2;;;118;0,069469;;-0,069469;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;System-Gruppe;Übrige;1000;1;;;0;0;;0;
BT;24.09.2017;Wahlkreis;264;Waiblingen;LAND;08;System-Gruppe;Übrige;1000;2;;;2136;1,257514;;-1,257514;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;System-Gruppe;Wahlberechtigte;-4;;218074;;215500;;1,194432;;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;System-Gruppe;Wähler;-3;;175304;80,387391;167399;77,67935;4,72225;2,708041;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;System-Gruppe;Ungültige;-2;1;1769;1,009104;2298;1,372768;-23,020017;-0,363664;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;System-Gruppe;Ungültige;-2;2;1317;0,751266;1570;0,937879;-16,11465;-0,186613;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;System-Gruppe;Gültige;-1;1;173535;98,990896;165101;98,627232;5,108388;0,363664;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;System-Gruppe;Gültige;-1;2;173987;99,248734;165829;99,062121;4,919526;0,186613;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;CDU;1;1;66430;38,280462;83591;50,63022;-20,529722;-12,349758;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;CDU;1;2;58003;33,337548;73263;44,179848;-20,829068;-10,8423;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;SPD;2;1;30971;17,84712;34850;21,108291;-11,13056;-3,261171;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;SPD;2;2;28547;16,407548;35099;21,165779;-18,667198;-4,758232;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;GRÜNE;3;1;24702;14,234592;22171;13,42875;11,415813;0,805843;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;GRÜNE;3;2;24000;13,794134;19364;11,677089;23,941334;2,117045;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;FDP;4;1;17691;10,194485;5275;3,195014;235,374408;6,999471;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;FDP;4;2;25538;14,678108;11486;6,926412;122,34024;7,751696;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;AfD;5;1;20157;11,615524;;;;;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;AfD;5;2;19780;11,368665;8481;5,114304;133,227214;6,254361;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;DIE LINKE;6;1;9487;5,466909;7887;4,777076;20,286547;0,689833;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;DIE LINKE;6;2;10451;6,006771;7748;4,672283;34,886422;1,334488;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;PIRATEN;7;1;;;4438;2,688052;;-2,688052;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;PIRATEN;7;2;882;0,506934;3640;2,195032;-75,769231;-1,688098;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;NPD;8;1;;;2307;1,397326;;-1,397326;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;NPD;8;2;333;0,191394;1395;0,841228;-76,129032;-0,649834;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;Tierschutzpartei;9;1;;;;;;;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;Tierschutzpartei;9;2;1274;0,732239;1138;0,686249;11,950791;0,04599;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;FREIE WÄHLER;10;1;3644;2,099865;3433;2,079333;6,146228;0,020531;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;FREIE WÄHLER;10;2;1503;0,863858;1422;0,85751;5,696203;0,006348;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;ÖDP;11;1;;;1145;0,693515;;-0,693515;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;ÖDP;11;2;522;0,300022;572;0,344934;-8,741259;-0,044911;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;MLPD;12;1;453;0,261042;4;0,002423;11225;0,25862;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;MLPD;12;2;223;0,12817;121;0,072967;84,297521;0,055204;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;Tierschutzallianz;13;1;;;;;;;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;Tierschutzallianz;13;2;410;0,23565;;;;;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;BGE;14;1;;;;;;;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;BGE;14;2;276;0,158633;;;;;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;DiB;15;1;;;;;;;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;DiB;15;2;256;0,147137;;;;;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;DKP;16;1;;;;;;;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;DKP;16;2;23;0,013219;;;;;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;DM;17;1;;;;;;;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;DM;17;2;266;0,152885;;;;;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;DIE RECHTE;18;1;;;;;;;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;DIE RECHTE;18;2;42;0,02414;;;;;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;MENSCHLICHE WELT;19;1;;;;;;;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;MENSCHLICHE WELT;19;2;182;0,104606;;;;;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;Die PARTEI;20;1;;;;;;;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;Die PARTEI;20;2;1229;0,706375;;;;;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;V-Partei³;21;1;;;;;;;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;V-Partei³;21;2;247;0,141965;;;;;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;Volksabstimmung;22;1;;;;;;;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;Volksabstimmung;22;2;;;210;0,126636;;-0,126636;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;BüSo;23;1;;;;;;;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;BüSo;23;2;;;21;0,012664;;-0,012664;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;PDV;24;1;;;;;;;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;Partei;PDV;24;2;;;141;0,085027;;-0,085027;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;System-Gruppe;Übrige;1000;1;;;0;0;;0;
BT;24.09.2017;Wahlkreis;265;Ludwigsburg;LAND;08;System-Gruppe;Übrige;1000;2;;;1728;1,042037;;-1,042037;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;System-Gruppe;Wahlberechtigte;-4;;229280;;226751;;1,11532;;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;System-Gruppe;Wähler;-3;;186362;81,281403;177134;78,118288;5,209615;3,163114;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;System-Gruppe;Ungültige;-2;1;1980;1,062448;2854;1,61121;-30,623686;-0,548761;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;System-Gruppe;Ungültige;-2;2;1525;0,8183;1876;1,059085;-18,710021;-0,240785;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;System-Gruppe;Gültige;-1;1;184382;98,937552;174280;98,38879;5,79642;0,548761;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;System-Gruppe;Gültige;-1;2;184837;99,1817;175258;98,940915;5,465656;0,240785;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;CDU;1;1;73689;39,965398;92693;53,186252;-20,502088;-13,220854;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;CDU;1;2;60898;32,946867;79372;45,28866;-23,27521;-12,341793;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;SPD;2;1;36327;19,702032;45962;26,372504;-20,962969;-6,670472;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;SPD;2;2;30472;16,485877;36849;21,025574;-17,305761;-4,539697;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;GRÜNE;3;1;23092;12,523999;16474;9,452605;40,172393;3,071394;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;GRÜNE;3;2;24282;13,13698;18551;10,584966;30,893213;2,552014;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;FDP;4;1;16191;8,781226;5404;3,100757;199,611399;5,680469;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;FDP;4;2;27145;14,685912;11799;6,73236;130,06187;7,953552;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;AfD;5;1;23215;12,590708;;;;;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;AfD;5;2;24212;13,099109;9703;5,536409;149,531073;7,5627;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;DIE LINKE;6;1;8453;4,584504;7697;4,416456;9,822009;0,168048;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;DIE LINKE;6;2;9719;5,258146;7271;4,148741;33,667996;1,109406;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;PIRATEN;7;1;;;;;;;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;PIRATEN;7;2;771;0,417124;3810;2,173938;-79,76378;-1,756814;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;NPD;8;1;;;3442;1,974983;;-1,974983;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;NPD;8;2;574;0,310544;1921;1,096098;-70,119729;-0,785554;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;Tierschutzpartei;9;1;;;;;;;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;Tierschutzpartei;9;2;1444;0,781229;1350;0,770293;6,962963;0,010936;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;FREIE WÄHLER;10;1;3128;1,696478;;;;;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;FREIE WÄHLER;10;2;1818;0,983569;1051;0,599687;72,978116;0,383882;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;ÖDP;11;1;;;2608;1,496443;;-1,496443;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;ÖDP;11;2;555;0,300265;705;0,402264;-21,276596;-0,102;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;MLPD;12;1;287;0,155655;;;;;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;MLPD;12;2;125;0,067627;86;0,049071;45,348837;0,018557;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;Tierschutzallianz;13;1;;;;;;;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;Tierschutzallianz;13;2;425;0,229932;;;;;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;BGE;14;1;;;;;;;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;BGE;14;2;222;0,120106;;;;;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;DiB;15;1;;;;;;;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;DiB;15;2;219;0,118483;;;;;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;DKP;16;1;;;;;;;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;DKP;16;2;12;0,006492;;;;;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;DM;17;1;;;;;;;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;DM;17;2;260;0,140664;;;;;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;DIE RECHTE;18;1;;;;;;;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;DIE RECHTE;18;2;66;0,035707;;;;;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;MENSCHLICHE WELT;19;1;;;;;;;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;MENSCHLICHE WELT;19;2;212;0,114696;;;;;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;Die PARTEI;20;1;;;;;;;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;Die PARTEI;20;2;1197;0,647598;;;;;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;V-Partei³;21;1;;;;;;;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;V-Partei³;21;2;209;0,113073;;;;;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;Volksabstimmung;22;1;;;;;;;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;Volksabstimmung;22;2;;;299;0,170606;;-0,170606;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;BüSo;23;1;;;;;;;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;BüSo;23;2;;;79;0,045076;;-0,045076;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;PDV;24;1;;;;;;;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;Partei;PDV;24;2;;;179;0,102135;;-0,102135;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;System-Gruppe;Übrige;1000;1;;;0;0;;0;
BT;24.09.2017;Wahlkreis;266;Neckar-Zaber;LAND;08;System-Gruppe;Übrige;1000;2;;;2233;1,274122;;-1,274122;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;System-Gruppe;Wahlberechtigte;-4;;242553;;241656;;0,371189;;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;System-Gruppe;Wähler;-3;;185705;76,562648;173772;71,908829;6,867044;4,653819;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;System-Gruppe;Ungültige;-2;1;2595;1,397378;2885;1,660221;-10,051993;-0,262844;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;System-Gruppe;Ungültige;-2;2;2419;1,302604;2182;1,255668;10,861595;0,046935;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;System-Gruppe;Gültige;-1;1;183110;98,602622;170887;98,339779;7,15268;0,262844;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;System-Gruppe;Gültige;-1;2;183286;98,697396;171590;98,744332;6,816248;-0,046935;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;CDU;1;1;64591;35,274425;87777;51,365522;-26,414664;-16,091097;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;CDU;1;2;58755;32,056458;78544;45,774229;-25,194795;-13,717771;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;SPD;2;1;42455;23,185517;46231;27,05355;-8,16768;-3,868033;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;SPD;2;2;32489;17,725849;37933;22,106766;-14,35162;-4,380917;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;GRÜNE;3;1;14920;8,148108;12771;7,47336;16,827187;0,674748;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;GRÜNE;3;2;19016;10,375042;14662;8,544787;29,695812;1,830255;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;FDP;4;1;17566;9,593141;6178;3,615255;184,331499;5,977886;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;FDP;4;2;23872;13,024454;10927;6,368087;118,468015;6,656367;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;AfD;5;1;28575;15,605374;;;;;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;AfD;5;2;30089;16,41642;9271;5,402996;224,549671;11,013425;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;DIE LINKE;6;1;8448;4,61362;7554;4,420465;11,83479;0,193155;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;DIE LINKE;6;2;10520;5,739664;8138;4,742701;29,270091;0,996963;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;PIRATEN;7;1;;;4599;2,691252;;-2,691252;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;PIRATEN;7;2;728;0,397193;3789;2,208171;-80,786487;-1,810977;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;NPD;8;1;;;3905;2,285136;;-2,285136;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;NPD;8;2;835;0,455572;2672;1,5572;-68,75;-1,101628;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;Tierschutzpartei;9;1;;;;;;;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;Tierschutzpartei;9;2;1236;0,674356;1250;0,728481;-1,12;-0,054125;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;FREIE WÄHLER;10;1;1896;1,035443;;;;;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;FREIE WÄHLER;10;2;1281;0,698908;771;0,449327;66,14786;0,249581;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;ÖDP;11;1;1210;0,660805;1469;0,859632;-17,631042;-0,198827;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;ÖDP;11;2;758;0,413561;731;0,426016;3,69357;-0,012454;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;MLPD;12;1;302;0,164928;403;0,235828;-25,062035;-0,0709;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;MLPD;12;2;181;0,098753;126;0,073431;43,650794;0,025322;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;Tierschutzallianz;13;1;;;;;;;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;Tierschutzallianz;13;2;442;0,241153;;;;;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;BGE;14;1;;;;;;;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;BGE;14;2;200;0,109119;;;;;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;DiB;15;1;;;;;;;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;DiB;15;2;222;0,121122;;;;;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;DKP;16;1;;;;;;;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;DKP;16;2;24;0,013094;;;;;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;DM;17;1;;;;;;;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;DM;17;2;470;0,25643;;;;;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;DIE RECHTE;18;1;248;0,135438;;;;;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;DIE RECHTE;18;2;141;0,076929;;;;;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;MENSCHLICHE WELT;19;1;;;;;;;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;MENSCHLICHE WELT;19;2;271;0,147856;;;;;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;Die PARTEI;20;1;2167;1,183442;;;;;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;Die PARTEI;20;2;1530;0,834761;;;;;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;V-Partei³;21;1;;;;;;;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;V-Partei³;21;2;226;0,123305;;;;;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Einzelbewerber/Wählergruppe;EB: Martin;22;1;327;0,178581;;;;;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Einzelbewerber/Wählergruppe;EB: Martin;22;2;;;;;;;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Einzelbewerber/Wählergruppe;EB: Marquardt;23;1;405;0,221179;;;;;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Einzelbewerber/Wählergruppe;EB: Marquardt;23;2;;;;;;;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;Volksabstimmung;24;1;;;;;;;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;Volksabstimmung;24;2;;;308;0,179498;;-0,179498;
BT;24.09.2017;Wahlkreis;267;Heilbronn;LAND;08;Partei;BüSo;25;1;;;;;;;
